URL, HTTP status code
https://www.nytimes.com/2018/10/04/opinion/kavanaugh-fbi-supreme-court-republicans.html,200
http://www.nytimes.com/content/help/rights/sale/terms-of-sale.html,301
https://www.nytimes.com/2018/10/08/world/asia/mike-pompeo-kim-jong-un-north-korea.html,200
https://www.nytimes.com/2018/10/06/opinion/sunday/lindsey-graham-brett-kavanaugh.html,200
https://www.nytimes.com/video/world,200
https://www.nytimes.com/2018/10/08/us/hurricane-michael-storm-track-path-florida.html,200
https://www.nytimes.com/2018/10/07/world/americas/guatemala-immigration-usa-mexico-border.html,200
https://www.nytimes.com/subscription/multiproduct/lp8HYKU.html?campaignId=6JUHR,200
http://www.nytimes.com/pages/fashion/index.html,301
https://www.nytimes.com/2018/08/06/us/politics/rick-gates-manafort-trump-trial.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,200
https://www.nytimes.com/column/on-campus,200
https://www.nytimes.com/2018/05/19/us/politics/trump-jr-saudi-uae-nader-prince-zamel.html,200
https://www.nytimes.com/2018/10/07/sports/football/jets-broncos.html,200
https://www.nytimes.com/section/arts/television,200
https://www.nytimes.com/2016/11/30/magazine/should-i-call-my-friend-out-for-her-service-dog-scam.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,200
https://www.nytimes.com/2018/10/07/sports/eric-reid-national-anthem-kneeling.html,200
http://www.nytimes.com/digitalleftnav,301
https://www.nytimes.com/video/us/politics/100000006138467/trump-democrats-senate-kavanaugh.html?playlistId=100000003890188,200
https://www.nytimes.com/2018/10/05/arts/music/playlist-halsey-mariah-carey-sheck-wes-alessia-cara.html,200
https://www.nytimes.com/video/world/middleeast/100000001253159/2011-arab-spring.html,200
https://www.nytimes.com/2018/10/08/business/energy-environment/orsted-deepwater-wind-energy.html,200
https://www.nytimes.com/section/opinion/contributors,200
https://www.nytimes.com/2018/10/07/world/americas/jair-bolsonaro-brazil-election.html,200
https://www.nytimes.com/2018/07/27/us/politics/donald-trump-jr-mueller-airport.html,200
https://www.nytimes.com/2018/10/05/opinion/brett-kavanaugh-supreme-court-trump.html,200
https://www.nytimes.com/2018/08/08/us/politics/manafort-trial-gates-testimony.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,200
https://www.nytimes.com/spotlight/overlooked,301
http://www.nytimes.com/subscriptions/edu/lp8LQFK.html?campaignId=6Y4QR,301
https://www.nytimes.com/2018/10/07/opinion/more-trees-happier-people.html,200
https://www.nytimes.com/2018/10/08/us/san-francisco-dirtiest-street-london-breed.html,200
https://www.nytimes.com/section/opinion/culture,200
https://www.nytimes.com/video/world/asia/100000006135301/deadly-earthquake-and-tsunami-hit-indonesia.html?playlistId=1194811622211,200
https://www.nytimes.com/2018/09/20/world/asia/south-china-sea-navy.html,200
http://www.nytimes.com/membercenter/sitehelp.html,301
https://www.nytimes.com/2018/10/08/opinion/jamal-khashoggi-mbs-saudi-republicans.amp.html,302
https://www.nytimes.com/corporateleftnav,301
https://www.nytimes.com/2018/10/05/opinion/jamal-khashoggi-saudi-arabia-turkey.html?action=click&module=RelatedLinks&pgtype=Article,200
http://www.nytimes.com/ref/membercenter/help/infoservdirectory.html,301
http://www.nytimes.com/membercenter,301
https://www.nytimes.com/column/bret-stephens,200
https://www.nytimes.com/video/us/politics/100000006151250/trump-kavanaugh-ceremony.html,200
https://www.nytimes.com/video/world/africa/100000006148407/melania-trump-takes-questions-africa.html,200
https://www.nytimes.com/interactive/2018/upshot/elections-poll-txsen-2.html,200
https://www.nytimes.com/subscriptions/games/lp897H9.html?campaignId=6YQ7W,301
https://www.nytimes.com/2018/10/03/obituaries/minnie-mae-freeman-penney-overlooked.html,200
https://www.nytimes.com/2018/09/28/us/politics/rod-rosenstein-house-republicans.html,200
https://www.nytimes.com/2018/10/06/opinion/sunday/aging-inmates-prisons-mandatory-sentencing.html,200
https://www.nytimes.com/2018/07/13/us/politics/mueller-indictment-russian-intelligence-hacking.html,200
https://www.nytimes.com/2018/10/07/opinion/midterms-trump-republicans-supreme-court.html,200
https://www.nytimes.com/store,301
https://www.nytimes.com/video/kavanaugh-supreme-court/,301
https://www.nytimes.com/2018/10/06/nyregion/squirrels-central-park.html,200
https://www.nytimes.com/by/mihir-zaveri,200
http://www.nytimes.com/hdleftnav,301
https://www.nytimes.com/2018/10/08/technology/google-plus-security-disclosure.html,200
https://www.nytimes.com/2018/10/05/arts/design/kerry-james-marshall-painting-chicago-proposed-auction.html,200
https://www.nytimes.com/video/us/politics/100000006142742/trump-ford-mock-flake-collins-murkowski.html?playlistId=100000006090324,200
https://www.nytimes.com/2018/10/08/arts/television/season-4-finale-better-call-saul.html,200
https://www.nytimes.com/video/us/100000006148505/de-blasio-ignores-activist-workout.html?playlistId=100000004018955,200
https://www.nytimes.com/2018/10/07/us/politics/kavanaugh-senate.html,200
https://www.nytimes.com/2018/07/20/us/politics/trump-national-security-russia.html,200
https://www.nytimes.com/2018/10/06/opinion/letters/medicaid-arkansas.html,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F08%2Fus%2Fpolitics%2Frick-gates-psy-group-trump.html,200
https://www.nytimes.com/2018/09/26/obituaries/voltairine-de-cleyre-overlooked.html,200
https://www.nytimes.com/pages/health/index.html,301
https://www.nytimes.com/video/natural-disasters/,301
https://www.nytimes.com/subscription/games/lp897H9.html?campaignId=6RRWR,200
https://www.nytimes.com/spotlight/arts-listings,200
https://www.nytimes.com/subscriptions/Multiproduct/lp5558.html?campaignId=37WXW,301
http://www.nytimes.com/privacy,301
http://www.nytimes.com/subscription/edu/lp8LQFK.html?campaignId=6RR8R,301
https://www.nytimes.com/2018/10/08/opinion/jamal-khashoggi-missing-saudi-journalist.html?action=click&module=RelatedLinks&pgtype=Article,200
https://www.nytimes.com/section/books,200
https://www.nytimes.com/2018/10/04/style/how-i-trained-my-husband-to-be-a-dad.html,200
https://www.nytimes.com/2018/10/05/climate/rain-floods-extreme-weather.html,200
http://www.nytimes.com/content/help/rights/copyright/copyright-notice.html,301
https://www.nytimes.com/2018/10/07/obituaries/john-gagliardi-dies-at-91.html,200
https://www.nytimes.com/ref/classifieds/,301
https://www.nytimes.com/subscriptions/edu/lp8LQFK.html?campaignId=6Y4R8,301
https://www.nytimes.com/section/arts/music,200
https://www.nytimes.com/2018/10/01/obituaries/charles-aznavour-dead.html,200
https://www.nytimes.com/video/world/africa/100000006140198/melania-trump-africa-ghana-slave-visit.html?playlistId=1194811622205,200
https://www.nytimes.com/2018/05/19/us/politics/trump-jr-saudi-uae-nader-prince-zamel.html?module=inline,200
http://www.nytimes.com/content/help/site/editorial/op-video/video.html?ref=opinion,301
https://www.nytimes.com/2018/07/23/us/politics/trump-security-clearances.html,200
https://www.nytimes.com/2018/10/04/sports/drew-brees-passing-yards.html,200
https://www.nytimes.com/video/opinion/100000006050401/how-to-get-1-4-million-new-voters.html,200
https://www.nytimes.com/2018/10/07/business/nobel-in-economics-to-be-awarded-and-big-banks-begin-reporting-earnings.html,200
https://www.nytimes.com/2018/10/08/business/toys-r-us-workers-public-pensions-private-equity.html,200
https://www.nytimes.com/video/donald-trump,200
https://www.nytimes.com/video/opinion/100000005675688/my-dead-dads-porno-tapes.html,200
https://www.nytimes.com/2018/10/04/theater/hillary-clinton-broadway-hnath.html,200
https://www.nytimes.com/2018/10/08/business/media/hope-hicks-fox-job.html,200
https://www.nytimes.com/2018/10/07/arts/music/bts-concert-citi-field-review.html,200
https://www.nytimes.com/2018/10/07/opinion/truth-mass-lynching.html,200
https://www.nytimes.com/2018/10/07/theater/oklahoma-review.html,200
https://www.nytimes.com/2018/09/07/us/politics/george-papadopoulos-sentencing-special-counsel-investigation.html,200
http://www.nytimes.com/interactive/2015/admin/the-new-york-times-masthead.html,301
http://www.nytimes.com/pages/todayspaper/index.html,301
https://www.nytimes.com/2018/10/02/obituaries/jane-fortune-dead.html,200
https://www.nytimes.com/section/politics,200
https://www.nytimes.com/subscriptions/games/lp897H9.html?campaignId=6Q9K8,301
https://www.nytimes.com/video/world/middleeast/100000006143189/pompeo-iran-treaty-of-amity-withdraw.html?playlistId=1194811622205,200
https://www.nytimes.com/2018/10/07/us/expungement-criminal-justice.html,200
https://www.nytimes.com/2018/10/03/climate/rolling-back-regulations-and-arctic-sea-ice-keeps-melting.html,200
https://www.nytimes.com/subscriptions/Multiproduct/lp8HYKU.html?campaignId=6UXKY,301
https://www.nytimes.com/subscription/multiproduct/lp8HYKU.html?campaignId=37WXW,200
https://www.nytimes.com/educationleftnav,301
https://www.nytimes.com/2011/06/21/health/21posters.html?module=inline,200
http://www.nytimes.com/corporateleftnav,301
https://www.nytimes.com/video/opinion/100000006048561/calving-season.html?playlistId=100000004867895,200
https://www.nytimes.com/2018/10/08/world/asia/pompeo-china-tariffs-taiwan.html,200
https://www.nytimes.com/video/asia-pacific/,301
https://www.nytimes.com/interactive/2018/10/02/world/asia/indonesia-tsunami-early-warning-system.html,200
https://www.nytimes.com/subscriptions/Multiproduct/lp8R3WU.html?campaignId=6WKYY,200
https://www.nytimes.com/2018/10/07/nyregion/limo-crash-victims-schoharie-ny.html,200
https://www.nytimes.com/2018/10/08/us/politics/rick-gates-psy-group-trump.amp.html,302
http://www.nytimes.com/by/mark-mazzetti,301
https://www.nytimes.com/interactive/2018/obituaries/notable-deaths.html,200
https://www.nytimes.com/2018/10/07/world/europe/cardinal-letter-vatican-pope-vigano.html,200
https://www.nytimes.com/section/opinion/columnists,200
https://www.nytimes.com/2018/10/07/world/middleeast/west-bank-palestinian-israel.html,200
https://www.nytimes.com/2018/02/04/opinion/flying-pets-scam-peacock.html?module=inline,200
https://www.nytimes.com/column/the-stone,200
https://www.nytimes.com/2018/09/28/theater/kinky-boots-closing.html,200
https://www.nytimes.com/content/help/rights/terms/terms-of-service.html,301
https://www.nytimes.com/video/trump-wealth/,301
https://www.nytimes.com/video/u-s/,301
https://www.nytimes.com/2018/10/03/theater/tina-turner-musical-to-open-on-broadway-next-fall.html,200
https://www.nytimes.com/section/opinion/politics,200
https://www.nytimes.com/2018/01/19/business/delta-airlines-service-animals.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,200
https://www.nytimes.com/2018/10/07/arts/music/los-angeles-philharmonic-review-andrew-norman.html,200
https://www.nytimes.com/section/fashion/weddings,200
https://www.nytimes.com/2018/10/04/opinion/trump-family-real-estate.html,200
https://www.nytimes.com/2018/10/04/obituaries/rosa-bouglione-dead.html,200
https://www.nytimes.com/2018/08/01/us/politics/fara-foreign-agents-mueller.html,200
https://www.nytimes.com/2018/10/08/us/politics/trump-kanye-west-meeting.html,200
https://www.nytimes.com/section/health,200
https://www.nytimes.com/2018/09/26/climate/climate-week-and-photo-stories.html,200
https://www.nytimes.com/subscriptions/Multiproduct/lp3L3W6.html,200
https://www.nytimes.com/2018/10/06/world/africa/melania-trump-africa-trip-egypt.html,200
https://www.nytimes.com/video/us/politics/100000006133659/kavanaugh-republicans-women-midterms.html,200
https://www.nytimes.com/subscription/hd/1041.html?campaignId=6UXKJ,200
